plot,tree_id,bin_low,bin_high,hag_mid,tree_height_m,CBH_m,n_points,n_wood,n_leaf,wood_frac,leaf_frac,wood_area_m2,total_area_m2,wood_spread_m,intensity_median_wood,intensity_median_all,wood_area_ratio,wood_spread_ratio,intensity_wood_ratio
P01,3,1.75,2.0,1.875,17.984406391751406,14.52,6851,6851,0,1.0,0.0,0.23000000000000004,0.23000000000000004,0.21190681874843637,10794.0,10794.0,0.9199999999999999,0.9098879085439996,0.9767441860465116
P01,3,2.0,2.25,2.125,17.984406391751406,14.52,6759,6758,1,0.9998520491196923,0.0001479508803077234,0.21000000000000005,0.21000000000000005,0.21004225734354914,10023.0,10023.0,0.84,0.901881833576404,0.9069767441860465
P01,3,2.25,2.5,2.375,17.984406391751406,14.52,6407,6406,1,0.9998439207117216,0.00015607928827843232,0.21000000000000005,0.21000000000000005,0.2140070076595489,9766.0,9766.0,0.84,0.9189057235778236,0.8837209302325582
P01,3,2.5,2.75,2.625,17.984406391751406,14.52,5898,5896,2,0.9996609020006781,0.0003390979993218579,0.21000000000000005,0.21000000000000005,0.20930957887214663,8995.0,8995.0,0.84,0.8987358504225015,0.813953488372093
P01,3,2.75,3.0,2.875,17.984406391751406,14.52,5659,5658,1,0.9998232903339813,0.00017670966601868177,0.19000000000000003,0.20000000000000004,0.1981187772845643,8995.0,8995.0,0.7599999999999999,0.8506846592829465,0.813953488372093
P01,3,3.0,3.25,3.125,17.984406391751406,14.52,5063,5063,0,1.0,0.0,0.20000000000000004,0.20000000000000004,0.19550191841477746,7967.0,7967.0,0.7999999999999999,0.8394483609040264,0.7209302325581395
P01,3,3.25,3.5,3.375,17.984406391751406,14.52,5327,5327,0,1.0,0.0,0.21000000000000005,0.21000000000000005,0.18844893230320547,7967.0,7967.0,0.84,0.8091641689183663,0.7209302325581395
P01,3,3.5,3.75,3.625,17.984406391751406,14.52,4976,4976,0,1.0,0.0,0.24000000000000005,0.24000000000000005,0.2161804795514755,7710.0,7710.0,0.96,0.9282382019081789,0.6976744186046512
P01,3,3.75,4.0,3.875,17.984406391751406,14.52,4255,4255,0,1.0,0.0,0.20000000000000004,0.20000000000000004,0.17539783311776116,7196.0,7196.0,0.7999999999999999,0.7531252107943166,0.6511627906976745
P01,3,4.0,4.25,4.125,17.984406391751406,14.52,4481,4481,0,1.0,0.0,0.19000000000000003,0.19000000000000003,0.17623279995212437,7453.0,7453.0,0.7599999999999999,0.7567104008845149,0.6744186046511628
P01,3,4.25,4.5,4.375,17.984406391751406,14.52,4140,4140,0,1.0,0.0,0.19000000000000003,0.19000000000000003,0.16553096404854817,7196.0,7196.0,0.7599999999999999,0.7107587361603807,0.6511627906976745
P01,3,4.5,4.75,4.625,17.984406391751406,14.52,4034,4034,0,1.0,0.0,0.21000000000000005,0.21000000000000005,0.16991968709949706,7196.0,7196.0,0.84,0.7296030851133385,0.6511627906976745
P01,3,4.75,5.0,4.875,17.984406391751406,14.52,3904,3904,0,1.0,0.0,0.21000000000000005,0.21000000000000005,0.16287433394029743,7453.0,7453.0,0.84,0.6993516675853911,0.6744186046511628
P01,3,5.0,5.25,5.125,17.984406391751406,14.52,3525,3525,0,1.0,0.0,0.21000000000000005,0.21000000000000005,0.16490785249925888,7196.0,7196.0,0.84,0.7080832127028486,0.6511627906976745
P01,3,5.25,5.5,5.375,17.984406391751406,14.52,3797,3797,0,1.0,0.0,0.20000000000000004,0.20000000000000004,0.15647619404990867,7453.0,7453.0,0.7999999999999999,0.6718792617523877,0.6744186046511628
P01,3,5.5,5.75,5.625,17.984406391751406,14.52,4020,4020,0,1.0,0.0,0.24000000000000005,0.24000000000000005,0.18344917543122,7196.0,7196.0,0.96,0.7876961559948185,0.6511627906976745
P01,3,5.75,6.0,5.875,17.984406391751406,14.52,3453,3453,0,1.0,0.0,0.25000000000000006,0.25000000000000006,0.24309543512931034,7196.0,7196.0,1.0,1.043805944295664,0.6511627906976745
P01,3,6.0,6.25,6.125,17.984406391751406,14.52,3337,3337,0,1.0,0.0,0.20000000000000004,0.20000000000000004,0.1604256835234945,7196.0,7196.0,0.7999999999999999,0.6888376245750756,0.6511627906976745
P01,3,6.25,6.5,6.375,17.984406391751406,14.52,3180,3180,0,1.0,0.0,0.20000000000000004,0.20000000000000004,0.16421388423370933,7196.0,7196.0,0.7999999999999999,0.7051034438711227,0.6511627906976745
P01,3,6.5,6.75,6.625,17.984406391751406,14.52,2881,2881,0,1.0,0.0,0.20000000000000004,0.20000000000000004,0.16335544040956604,7196.0,7196.0,0.7999999999999999,0.7014174480151822,0.6511627906976745
P01,3,6.75,7.0,6.875,17.984406391751406,14.52,3154,3154,0,1.0,0.0,0.21000000000000005,0.21000000000000005,0.1672835911256613,6939.0,6939.0,0.84,0.7182841862382527,0.627906976744186
P01,3,7.0,7.25,7.125,17.984406391751406,14.52,2867,2867,0,1.0,0.0,0.18000000000000005,0.18000000000000005,0.16908873331487995,6939.0,6939.0,0.7200000000000001,0.7260351263017839,0.627906976744186
P01,3,7.25,7.5,7.375,17.984406391751406,14.52,2884,2884,0,1.0,0.0,0.19000000000000003,0.19000000000000003,0.15934694316139247,6939.0,6939.0,0.7599999999999999,0.6842057169388224,0.627906976744186
P01,3,7.5,7.75,7.625,17.984406391751406,14.52,3088,3088,0,1.0,0.0,0.19000000000000003,0.19000000000000003,0.18396371735263134,7196.0,7196.0,0.7599999999999999,0.7899055019493106,0.6511627906976745
P01,3,7.75,8.0,7.875,17.984406391751406,14.52,2534,2534,0,1.0,0.0,0.18000000000000005,0.18000000000000005,0.15660468897164445,7196.0,7196.0,0.7200000000000001,0.6724309947088221,0.6511627906976745
P01,3,8.0,8.25,8.125,17.984406391751406,14.52,2990,2990,0,1.0,0.0,0.22000000000000003,0.22000000000000003,0.18531918149205834,7196.0,7196.0,0.8799999999999999,0.7957256092880639,0.6511627906976745
P01,3,8.25,8.5,8.375,17.984406391751406,14.52,2503,2503,0,1.0,0.0,0.23000000000000004,0.23000000000000004,0.17873164263814897,7196.0,7196.0,0.9199999999999999,0.7674399600312952,0.6511627906976745
P01,3,8.5,8.75,8.625,17.984406391751406,14.52,2884,2877,7,0.9975728155339806,0.0024271844660194164,0.22000000000000003,0.22000000000000003,0.20857084976860574,6682.0,6682.0,0.8799999999999999,0.895563886995504,0.6046511627906976
P01,3,8.75,9.0,8.875,17.984406391751406,14.52,2340,2340,0,1.0,0.0,0.19000000000000003,0.19000000000000003,0.15824917085075496,7196.0,7196.0,0.7599999999999999,0.6794920897054805,0.6511627906976745
P01,3,9.0,9.25,9.125,17.984406391751406,14.52,2570,2570,0,1.0,0.0,0.22000000000000003,0.22000000000000003,0.19061176331688212,6939.0,6939.0,0.8799999999999999,0.8184509573246638,0.627906976744186
P01,3,9.25,9.5,9.375,17.984406391751406,14.52,2410,2378,32,0.9867219917012449,0.01327800829875514,0.22000000000000003,0.24000000000000005,0.28066071784119656,6682.0,6682.0,0.8799999999999999,1.2051041824668434,0.6046511627906976
P01,3,9.5,9.75,9.625,17.984406391751406,14.52,2666,2629,37,0.9861215303825956,0.013878469617404354,0.21000000000000005,0.25000000000000006,0.17374060643023467,6939.0,6939.0,0.84,0.7460093919943238,0.627906976744186
P01,3,9.75,10.0,9.875,17.984406391751406,14.52,2370,2295,75,0.9683544303797469,0.03164556962025311,0.25000000000000006,0.30000000000000004,0.210044042901208,6425.0,6425.0,1.0,0.9018895004241883,0.5813953488372093
P01,3,10.0,10.25,10.125,17.984406391751406,14.52,1909,1881,28,0.9853326348873755,0.014667365112624453,0.17000000000000004,0.23000000000000004,0.15715279194958592,6425.0,6425.0,0.68,0.6747844455095627,0.5813953488372093
P01,3,10.25,10.5,10.375,17.984406391751406,14.52,2495,2489,6,0.9975951903807615,0.0024048096192385016,0.23000000000000004,0.25000000000000006,0.19637104072607925,6168.0,6168.0,0.9199999999999999,0.8431802081695837,0.5581395348837209
P01,3,10.5,10.75,10.625,17.984406391751406,14.52,2424,2308,116,0.9521452145214522,0.04785478547854782,0.31000000000000005,0.32000000000000006,0.4359314735221856,5911.0,5654.0,1.24,1.8718075192402568,0.5348837209302325
P01,3,10.75,11.0,10.875,17.984406391751406,14.52,2532,2531,1,0.9996050552922591,0.0003949447077409296,0.3400000000000001,0.3400000000000001,0.32271396865030866,6168.0,6168.0,1.36,1.3856729090994855,0.5581395348837209
P01,3,11.0,11.25,11.125,17.984406391751406,14.52,2358,1769,589,0.7502120441051738,0.24978795589482616,0.26000000000000006,0.4900000000000001,0.21435658796752763,6168.0,5397.0,1.04,0.920406755480306,0.5581395348837209
P01,3,11.25,11.5,11.375,17.984406391751406,14.52,2509,1434,1075,0.5715424471901156,0.4284575528098844,0.19000000000000003,0.5700000000000001,0.16486357626500994,6939.0,4112.0,0.7599999999999999,0.707893098904638,0.627906976744186
P01,3,11.5,11.75,11.625,17.984406391751406,14.52,3441,2386,1055,0.6934030804998547,0.30659691950014534,0.37000000000000005,0.7900000000000001,0.3311136510061679,5911.0,4369.0,1.48,1.4217395607360228,0.5348837209302325
P01,3,11.75,12.0,11.875,17.984406391751406,14.52,3455,2253,1202,0.6520984081041968,0.34790159189580316,0.5300000000000001,1.0200000000000002,1.2924897210220303,5397.0,3855.0,2.12,5.549707064742722,0.4883720930232558
P01,3,12.0,12.25,12.125,17.984406391751406,14.52,4116,2359,1757,0.5731292517006803,0.4268707482993197,0.39000000000000007,1.0000000000000002,1.4354782713437981,5140.0,3341.0,1.5599999999999998,6.163672928448426,0.46511627906976744
P01,3,12.25,12.5,12.375,17.984406391751406,14.52,3998,2089,1909,0.5225112556278139,0.47748874437218614,0.44000000000000006,1.1000000000000003,1.1663415450552794,5397.0,2827.0,1.7599999999999998,5.008050591982926,0.4883720930232558
P01,3,12.5,12.75,12.625,17.984406391751406,14.52,2829,2425,404,0.8571933545422411,0.1428066454577589,0.4900000000000001,0.7400000000000001,0.9835077026622432,4883.0,4369.0,1.96,4.222996559986183,0.4418604651162791
P01,3,12.75,13.0,12.875,17.984406391751406,14.52,2848,2680,168,0.9410112359550562,0.0589887640449438,0.6300000000000001,0.6400000000000001,1.057000451761047,4883.0,4883.0,2.52,4.53856056196407,0.4418604651162791
P01,3,13.0,13.25,13.125,17.984406391751406,14.52,3904,1608,2296,0.41188524590163933,0.5881147540983607,0.5200000000000001,1.1800000000000002,1.2347731613839723,5140.0,3598.0,2.08,5.301883044507813,0.46511627906976744
P01,3,13.25,13.5,13.375,17.984406391751406,14.52,4304,1869,2435,0.43424721189591076,0.5657527881040892,0.6900000000000002,1.5700000000000003,2.3431496255759345,4626.0,3341.0,2.7600000000000002,10.061042512992163,0.4186046511627907
P01,3,13.5,13.75,13.625,17.984406391751406,14.52,2362,1345,1017,0.569432684165961,0.43056731583403896,0.4700000000000001,1.1000000000000003,0.6080448705238712,5654.0,4369.0,1.88,2.610829980882598,0.5116279069767442
P01,3,13.75,14.0,13.875,17.984406391751406,14.52,3665,1182,2483,0.3225102319236016,0.6774897680763984,0.4700000000000001,1.5500000000000003,0.7680044120131501,5654.0,3598.0,1.88,3.2976660794893164,0.5116279069767442
P01,3,14.0,14.25,14.125,17.984406391751406,14.52,4483,1167,3316,0.26031675217488287,0.7396832478251172,0.4900000000000001,2.0300000000000002,0.4949083620195571,5911.0,3084.0,1.96,2.1250431538661108,0.5348837209302325
P01,3,14.25,14.5,14.375,17.984406391751406,14.52,10319,936,9383,0.09070646380463224,0.9092935361953678,0.5200000000000001,4.870000000000001,0.7494135842585522,5654.0,2313.0,2.08,3.217840571826847,0.5116279069767442
P01,3,14.5,14.75,14.625,17.984406391751406,14.52,19489,401,19088,0.02057570937451896,0.9794242906254811,0.3400000000000001,7.330000000000002,1.2818989818593325,5654.0,2056.0,1.36,5.504232428468171,0.5116279069767442
P01,3,14.75,15.0,14.875,17.984406391751406,14.52,16074,268,15806,0.016672887893492597,0.9833271121065074,0.26000000000000006,7.950000000000002,1.471872554776976,3855.0,2056.0,1.04,6.319943116597885,0.3488372093023256
P01,3,15.0,15.25,15.125,17.984406391751406,14.52,10506,10,10496,0.0009518370454978108,0.9990481629545022,0.030000000000000006,7.460000000000002,1.0279365746979425,7324.5,2313.0,0.12,4.413765756061568,0.6627906976744186
P01,3,15.25,15.5,15.375,17.984406391751406,14.52,10328,8,10320,0.000774593338497289,0.9992254066615027,0.04000000000000001,7.290000000000002,0.7141207277722862,10023.0,2313.0,0.16,3.066299703229531,0.9069767441860465
P01,3,15.5,15.75,15.625,17.984406391751406,14.52,10251,36,10215,0.003511852502194908,0.9964881474978051,0.09000000000000002,7.800000000000002,1.8432390845688431,3983.5,2313.0,0.36000000000000004,7.9145209460952115,0.36046511627906974
P01,3,15.75,16.0,15.875,17.984406391751406,14.52,10156,1,10155,9.846396218983852e-05,0.9999015360378102,0.010000000000000002,9.230000000000002,,4369.0,2570.0,0.04,,0.3953488372093023
P01,3,16.0,16.25,16.125,17.984406391751406,14.52,13336,1,13335,7.498500299940011e-05,0.9999250149970006,0.010000000000000002,10.800000000000002,,10537.0,2827.0,0.04,,0.9534883720930233
P01,3,16.25,16.5,16.375,17.984406391751406,14.52,13096,0,13096,0.0,1.0,0.0,10.910000000000002,,,2827.0,0.0,,
P01,3,16.5,16.75,16.625,17.984406391751406,14.52,11284,0,11284,0.0,1.0,0.0,10.490000000000002,,,2827.0,0.0,,
P01,3,16.75,17.0,16.875,17.984406391751406,14.52,9941,0,9941,0.0,1.0,0.0,11.010000000000002,,,3084.0,0.0,,
P01,3,17.0,17.25,17.125,17.984406391751406,14.52,5545,0,5545,0.0,1.0,0.0,8.310000000000002,,,3341.0,0.0,,
P01,3,17.25,17.5,17.375,17.984406391751406,14.52,2368,0,2368,0.0,1.0,0.0,5.590000000000001,,,3084.0,0.0,,
P01,3,17.5,17.75,17.625,17.984406391751406,14.52,2418,0,2418,0.0,1.0,0.0,5.610000000000001,,,3341.0,0.0,,
P01,3,17.75,18.0,17.875,17.984406391751406,14.52,3865,0,3865,0.0,1.0,0.0,6.400000000000001,,,3341.0,0.0,,
P01,4,0.0,0.25,0.125,18.73125702990764,11.23,8213,8166,47,0.9942773651528065,0.005722634847193486,0.5100000000000001,0.5200000000000001,0.4732451739396134,11822.0,11822.0,1.342105263157895,1.4572362153759073,0.9387755102040817
P01,4,0.25,0.5,0.375,18.73125702990764,11.23,8729,8729,0,1.0,0.0,0.4100000000000001,0.4100000000000001,0.4192016193578773,12336.0,12336.0,1.0789473684210527,1.2908230551770472,0.9795918367346939
P01,4,0.5,0.75,0.625,18.73125702990764,11.23,6749,6748,1,0.9998518299007261,0.00014817009927392544,0.38000000000000006,0.39000000000000007,0.313873143013953,12593.0,12593.0,1.0,0.9664912316510109,1.0
P01,4,0.75,1.0,0.875,18.73125702990764,11.23,7529,7529,0,1.0,0.0,0.3600000000000001,0.3600000000000001,0.3169233341304997,13107.0,13107.0,0.9473684210526316,0.9758835069527277,1.0408163265306123
P01,4,1.0,1.25,1.125,18.73125702990764,11.23,5601,5601,0,1.0,0.0,0.3500000000000001,0.3500000000000001,0.3247552928936339,12850.0,12850.0,0.9210526315789475,1.0,1.0204081632653061
P01,4,1.25,1.5,1.375,18.73125702990764,11.23,7510,7510,0,1.0,0.0,0.3600000000000001,0.3600000000000001,0.2967086111372572,13364.0,13364.0,0.9473684210526316,0.913637491458645,1.0612244897959184
P01,4,1.5,1.75,1.625,18.73125702990764,11.23,9897,9894,3,0.9996968778417702,0.00030312215822980715,0.3400000000000001,0.3500000000000001,0.33900206470797495,13107.0,13107.0,0.8947368421052633,1.0438692520987094,1.0408163265306123
P01,4,1.75,2.0,1.875,18.73125702990764,11.23,10282,10279,3,0.9997082279712118,0.000291772028788162,0.4000000000000001,0.4000000000000001,0.36066078229284804,12850.0,12850.0,1.0526315789473684,1.1105616757752863,1.0204081632653061
P01,4,2.0,2.25,2.125,18.73125702990764,11.23,9449,9445,4,0.9995766747804,0.00042332521959997926,0.38000000000000006,0.39000000000000007,0.3498699758296322,12336.0,12336.0,1.0,1.0773341758719972,0.9795918367346939
P01,4,2.25,2.5,2.375,18.73125702990764,11.23,8927,8927,0,1.0,0.0,0.39000000000000007,0.39000000000000007,0.34867202312619056,11822.0,11822.0,1.0263157894736843,1.0736453901011245,0.9387755102040817
P01,4,2.5,2.75,2.625,18.73125702990764,11.23,10034,9937,97,0.990332868247957,0.009667131752043034,0.4300000000000001,0.4700000000000001,0.39199698410506545,11308.0,11308.0,1.1315789473684212,1.207053411238643,0.8979591836734694
P01,4,2.75,3.0,2.875,18.73125702990764,11.23,10138,9222,916,0.9096468731505228,0.09035312684947716,0.4800000000000001,0.7600000000000001,1.0345197107303965,10023.0,9509.0,1.2631578947368423,3.185536104777912,0.7959183673469388
P01,4,3.0,3.25,3.125,18.73125702990764,11.23,8942,8337,605,0.9323417579959741,0.06765824200402593,0.4700000000000001,0.7900000000000001,1.0661814102696505,8224.0,7967.0,1.236842105263158,3.2830301263753494,0.6530612244897959
P01,4,3.25,3.5,3.375,18.73125702990764,11.23,7433,5653,1780,0.7605273779093233,0.23947262209067666,0.4900000000000001,0.9800000000000002,0.9284508594873518,6939.0,5654.0,1.2894736842105263,2.8589244880804587,0.5510204081632653
P01,4,3.5,3.75,3.625,18.73125702990764,11.23,9614,4411,5203,0.4588100686498856,0.5411899313501144,0.4300000000000001,1.4100000000000004,0.3622085017101845,8224.0,4369.0,1.1315789473684212,1.1153274777535882,0.6530612244897959
P01,4,3.75,4.0,3.875,18.73125702990764,11.23,11946,4343,7603,0.36355265360790223,0.6364473463920978,0.4100000000000001,1.9600000000000004,0.36898197727289367,7967.0,3084.0,1.0789473684210527,1.1361846453223017,0.6326530612244898
P01,4,4.0,4.25,4.125,18.73125702990764,11.23,8831,4781,4050,0.5413882912467444,0.45861170875325563,0.4600000000000001,1.4300000000000004,0.41800717690067773,7710.0,4883.0,1.2105263157894737,1.287145078302346,0.6122448979591837
P01,4,4.25,4.5,4.375,18.73125702990764,11.23,13352,6880,6472,0.5152786099460755,0.48472139005392445,0.56,1.9900000000000004,0.5114549344245007,7710.0,4626.0,1.4736842105263157,1.5748932984812536,0.6122448979591837
P01,4,4.5,4.75,4.625,18.73125702990764,11.23,18377,7207,11170,0.3921750013603961,0.6078249986396038,0.56,2.7300000000000004,0.47898684571338324,7453.0,2827.0,1.4736842105263157,1.47491620981914,0.5918367346938775
P01,4,4.75,5.0,4.875,18.73125702990764,11.23,20398,6592,13806,0.32316893813118935,0.6768310618688107,0.5800000000000001,2.9900000000000007,0.49568946974416284,6939.0,2313.0,1.526315789473684,1.5263476241679437,0.5510204081632653
P01,4,5.0,5.25,5.125,18.73125702990764,11.23,14377,5535,8842,0.3849899144466857,0.6150100855533143,0.4600000000000001,2.5500000000000007,0.5151144510244257,7196.0,2570.0,1.2105263157894737,1.5861618341448849,0.5714285714285714
P01,4,5.25,5.5,5.375,18.73125702990764,11.23,7281,3313,3968,0.4550199148468617,0.5449800851531383,0.4000000000000001,1.6100000000000003,0.4901187322862656,6425.0,2827.0,1.0526315789473684,1.5091939777769616,0.5102040816326531
P01,4,5.5,5.75,5.625,18.73125702990764,11.23,6581,3770,2811,0.5728612672846072,0.4271387327153928,0.44000000000000006,1.2500000000000002,0.6700502593371973,6168.0,3855.0,1.1578947368421053,2.0632466167584735,0.4897959183673469
P01,4,5.75,6.0,5.875,18.73125702990764,11.23,6135,2552,3583,0.41597392013039935,0.5840260798696006,0.4100000000000001,1.3100000000000003,0.5553503522854228,6682.0,2827.0,1.0789473684210527,1.7100578941674556,0.5306122448979592
P01,4,6.0,6.25,6.125,18.73125702990764,11.23,4820,2225,2595,0.4616182572614108,0.5383817427385892,0.2700000000000001,0.8500000000000002,0.21416860138228158,6682.0,3084.0,0.7105263157894738,0.6594768617133133,0.5306122448979592
P01,4,6.25,6.5,6.375,18.73125702990764,11.23,2863,2466,397,0.8613342647572476,0.13866573524275239,0.32000000000000006,0.5100000000000001,0.30406837309176893,6425.0,5654.0,0.8421052631578948,0.936299976460613,0.5102040816326531
P01,4,6.5,6.75,6.625,18.73125702990764,11.23,2719,2716,3,0.9988966531813167,0.0011033468186832929,0.33000000000000007,0.3500000000000001,0.46197534187384226,5654.0,5654.0,0.868421052631579,1.4225336799211201,0.4489795918367347
P01,4,6.75,7.0,6.875,18.73125702990764,11.23,2680,2442,238,0.9111940298507463,0.08880597014925373,0.32000000000000006,0.4000000000000001,0.5948640176090516,5654.0,5397.0,0.8421052631578948,1.8317300152637868,0.4489795918367347
P01,4,7.0,7.25,7.125,18.73125702990764,11.23,3246,2158,1088,0.6648182378311769,0.3351817621688231,0.24000000000000005,0.4000000000000001,0.20058638603674658,6168.0,4369.0,0.6315789473684211,0.6176539395231474,0.4897959183673469
P01,4,7.25,7.5,7.375,18.73125702990764,11.23,3814,3183,631,0.834556895647614,0.16544310435238596,0.4700000000000001,0.6600000000000001,3.2758334961582825,5397.0,4626.0,1.236842105263158,10.087082698391018,0.42857142857142855
P01,4,7.5,7.75,7.625,18.73125702990764,11.23,7356,5072,2284,0.689505165851006,0.31049483414899404,0.6500000000000001,0.9800000000000002,3.049518911626463,4112.0,3084.0,1.7105263157894737,9.390205420378669,0.32653061224489793
P01,4,7.75,8.0,7.875,18.73125702990764,11.23,5417,2076,3341,0.38323795458741,0.6167620454125899,0.21000000000000005,0.7900000000000001,0.2226926046327275,6168.0,2827.0,0.5526315789473685,0.6857243269185618,0.4897959183673469
P01,4,8.0,8.25,8.125,18.73125702990764,11.23,4310,2347,1963,0.5445475638051044,0.4554524361948956,0.31000000000000005,0.6200000000000001,2.983578890974884,5911.0,3855.0,0.8157894736842105,9.187160167246562,0.46938775510204084
P01,4,8.25,8.5,8.375,18.73125702990764,11.23,5493,4329,1164,0.7880939377389404,0.21190606226105957,0.5700000000000001,0.7400000000000001,2.767686677551983,4626.0,4112.0,1.5,8.52237588767637,0.3673469387755102
P01,4,8.5,8.75,8.625,18.73125702990764,11.23,4939,3204,1735,0.6487143146385909,0.35128568536140914,0.5800000000000001,0.8900000000000001,0.7118416605454674,5397.0,4112.0,1.526315789473684,2.1919324368906117,0.42857142857142855
P01,4,8.75,9.0,8.875,18.73125702990764,11.23,4830,3169,1661,0.6561076604554865,0.3438923395445135,0.4700000000000001,0.8100000000000002,2.4921392817876247,4883.0,3598.0,1.236842105263158,7.673898890398893,0.3877551020408163
P01,4,9.0,9.25,9.125,18.73125702990764,11.23,4566,3304,1262,0.7236092860271572,0.27639071397284276,0.5400000000000001,0.8400000000000002,2.2279469308591544,5397.0,4112.0,1.4210526315789476,6.8603868192807775,0.42857142857142855
P01,4,9.25,9.5,9.375,18.73125702990764,11.23,7710,6227,1483,0.8076523994811933,0.19234760051880673,0.7000000000000002,1.0400000000000003,1.105707628245743,4883.0,4112.0,1.842105263157895,3.4047409001210394,0.3877551020408163
P01,4,9.5,9.75,9.625,18.73125702990764,11.23,3294,1763,1531,0.5352155434122647,0.46478445658773526,0.23000000000000004,0.4900000000000001,0.21457073195746446,6425.0,4112.0,0.6052631578947368,0.660715118899516,0.5102040816326531
P01,4,9.75,10.0,9.875,18.73125702990764,11.23,5465,3696,1769,0.6763037511436414,0.3236962488563586,0.5400000000000001,1.1500000000000001,0.7635236806907983,5397.0,4112.0,1.4210526315789476,2.3510738620690406,0.42857142857142855
P01,4,10.0,10.25,10.125,18.73125702990764,11.23,9402,5734,3668,0.6098702403743884,0.3901297596256116,1.1500000000000001,1.8200000000000003,2.0379885308915457,4626.0,3598.0,3.026315789473684,6.275459016334006,0.3673469387755102
P01,4,10.25,10.5,10.375,18.73125702990764,11.23,8569,6603,1966,0.7705683276928463,0.22943167230715367,1.2700000000000002,1.7400000000000004,1.5471348029523675,4626.0,3855.0,3.3421052631578947,4.764001809384199,0.3673469387755102
P01,4,10.5,10.75,10.625,18.73125702990764,11.23,14618,10559,4059,0.7223286359283075,0.27767136407169246,1.4800000000000002,2.5800000000000005,1.774920493582077,5140.0,3855.0,3.8947368421052633,5.465408978456315,0.40816326530612246
P01,4,10.75,11.0,10.875,18.73125702990764,11.23,16097,6137,9960,0.3812511648133193,0.6187488351866808,1.3000000000000003,3.7400000000000007,2.1843344980874173,5397.0,2827.0,3.4210526315789473,6.726093603046666,0.42857142857142855
P01,4,11.0,11.25,11.125,18.73125702990764,11.23,23578,5652,17926,0.23971498854864703,0.760285011451353,0.9300000000000002,5.940000000000001,1.345814666902137,5140.0,3084.0,2.4473684210526314,4.144088476312924,0.40816326530612246
P01,4,11.25,11.5,11.375,18.73125702990764,11.23,48547,3339,45208,0.06877870929202629,0.9312212907079738,0.8400000000000002,7.980000000000001,0.8004464042595819,5397.0,2570.0,2.210526315789474,2.464767847592093,0.42857142857142855
P01,4,11.5,11.75,11.625,18.73125702990764,11.23,31030,4676,26354,0.15069287786013535,0.8493071221398647,0.9100000000000001,8.230000000000002,1.3318697335042873,5397.0,2313.0,2.3947368421052633,4.101148657615599,0.42857142857142855
P01,4,11.75,12.0,11.875,18.73125702990764,11.23,19767,3641,16126,0.18419588202559822,0.8158041179744018,0.9200000000000002,5.490000000000001,2.2943552471722333,5911.0,2570.0,2.4210526315789473,7.064874067883772,0.46938775510204084
P01,4,12.0,12.25,12.125,18.73125702990764,11.23,13935,6361,7574,0.4564764980265518,0.5435235019734481,1.2800000000000002,4.010000000000001,1.8029853021950621,5911.0,3855.0,3.368421052631579,5.551827303968186,0.46938775510204084
P01,4,12.25,12.5,12.375,18.73125702990764,11.23,15699,3117,12582,0.19854767819606345,0.8014523218039366,0.8200000000000002,3.710000000000001,0.9857701430067444,5911.0,2570.0,2.1578947368421053,3.0354244090168243,0.46938775510204084
P01,4,12.5,12.75,12.625,18.73125702990764,11.23,11403,4191,7212,0.3675348592475664,0.6324651407524335,1.0600000000000003,4.070000000000001,1.1222624412167197,5397.0,3084.0,2.7894736842105265,3.455717168509062,0.42857142857142855
P01,4,12.75,13.0,12.875,18.73125702990764,11.23,12578,2880,9698,0.2289712195897599,0.77102878041024,0.9200000000000002,4.5600000000000005,1.647214284551071,5140.0,2827.0,2.4210526315789473,5.072170710056997,0.40816326530612246
P01,4,13.0,13.25,13.125,18.73125702990764,11.23,17854,2731,15123,0.15296292147417945,0.8470370785258206,0.7000000000000002,5.980000000000001,0.8354788738339136,6168.0,2570.0,1.842105263157895,2.572641284425672,0.4897959183673469
P01,4,13.25,13.5,13.375,18.73125702990764,11.23,22175,3708,18467,0.16721533258173618,0.8327846674182638,1.2500000000000002,7.210000000000002,1.8413885652022133,5911.0,2827.0,3.2894736842105265,5.6700802280852045,0.46938775510204084
P01,4,13.5,13.75,13.625,18.73125702990764,11.23,17476,3366,14110,0.1926070038910506,0.8073929961089494,1.1900000000000002,7.420000000000002,1.9820712891134884,5397.0,2827.0,3.131578947368421,6.103276320619261,0.42857142857142855
P01,4,13.75,14.0,13.875,18.73125702990764,11.23,23968,3310,20658,0.13810080106809078,0.8618991989319092,1.3200000000000003,9.850000000000001,1.9113555411488754,5140.0,3084.0,3.473684210526316,5.885525449387813,0.40816326530612246
P01,4,14.0,14.25,14.125,18.73125702990764,11.23,31358,3145,28213,0.1002933860577843,0.8997066139422157,1.1400000000000001,10.310000000000002,1.349875962358483,5911.0,2827.0,3.0,4.156594186135725,0.46938775510204084
P01,4,14.25,14.5,14.375,18.73125702990764,11.23,18893,4639,14254,0.2455406764410099,0.75445932355899,1.9100000000000004,10.330000000000002,1.500292737013494,5397.0,3084.0,5.026315789473684,4.619763772425658,0.42857142857142855
P01,4,14.5,14.75,14.625,18.73125702990764,11.23,21010,2363,18647,0.11247025226082817,0.8875297477391718,1.1900000000000002,10.190000000000001,1.392597549931625,4883.0,2827.0,3.131578947368421,4.288144274796279,0.3877551020408163
